year,month,statefp,countyfp,rate/trap_night
2011,8,6,61,55.49963702359347
2011,8,6,65,37.696676937253436
2011,8,6,67,26.11623315386799
2011,8,6,71,74.03695491500369
2011,8,6,83,13.702380952380953
2011,8,6,85,6.442045301787875
2011,8,6,89,39.191818181818185
2011,8,6,97,34.7789753825682
2011,8,6,99,47.26839012136157
2011,8,6,101,20.121255349500714
2011,8,6,107,70.50011196624511
2011,8,6,111,1.5369614512471652
2011,8,6,113,204.04651421777407
2011,8,6,115,8.92987012987013
2011,8,34,1,4.411290322580645
2011,8,34,3,2.638709677419355
2011,8,34,7,1.0451612903225806
2011,8,34,9,14.360215053763442
2011,8,34,11,3.6903225806451614
2011,8,34,13,0.4623655913978494
2011,8,34,15,0.0
2011,8,34,17,29.387096774193548
2011,8,34,19,0.1555555555555555
2011,8,34,21,1.7161290322580645
2011,8,34,23,1.1342857142857143
2011,8,34,25,0.9290322580645161
2011,8,34,27,0.6838709677419355
2011,8,34,29,1.2322580645161292
2011,8,34,31,0.0
2011,8,34,33,2.056451612903226
2011,8,34,35,0.0241935483870967
2011,8,34,37,9.258064516129032
2011,8,38,105,225.0
2011,8,49,11,308.864406779661
2011,8,49,35,552.2002373503075
2011,9,6,1,30.6996336996337
2011,9,6,7,13.062003968253968
2011,9,6,11,10.071428571428571
2011,9,6,13,25.036110030403893
2011,9,6,19,133.34231416420857
2011,9,6,21,3.3476190476190473
2011,9,6,29,171.5586033774532
2011,9,6,31,34.0
2011,9,6,37,99.7934976812112
2011,9,6,41,11.178571428571427
2011,9,6,47,34.0
2011,9,6,61,45.48336226851852
2011,9,6,65,127.17517332603539
2011,9,6,67,33.09877251429051
2011,9,6,71,87.58733974358975
2011,9,6,83,6.5
2011,9,6,85,7.441441441441442
2011,9,6,89,21.12884145557413
2011,9,6,97,18.942279942279942
2011,9,6,99,87.23768115942029
2011,9,6,101,12.986159169550174
2011,9,6,107,290.7857142857143
2011,9,6,111,173.90867992766727
2011,9,6,113,93.53184558297947
2011,9,6,115,5.151020408163265
2011,9,34,1,6.308333333333334
2011,9,34,3,4.993333333333334
2011,9,34,7,2.14
2011,9,34,9,15.700000000000001
2011,9,34,11,0.0
2011,9,34,13,0.8444444444444444
2011,9,34,15,0.0
2011,9,34,17,25.666666666666668
2011,9,34,19,0.5042735042735043
2011,9,34,21,4.693333333333333
2011,9,34,23,2.427807486631016
2011,9,34,25,3.8533333333333335
2011,9,34,27,0.6133333333333333
2011,9,34,29,3.5066666666666664
2011,9,34,31,0.0
2011,9,34,33,4.425
2011,9,34,35,0.3083333333333333
2011,9,34,37,9.11111111111111
2011,9,49,35,100.7294675803901
2011,10,6,1,34.10726474890298
2011,10,6,7,4.932829851308112
2011,10,6,11,5.607142857142858
2011,10,6,13,34.01460360628338
2011,10,6,19,115.40062123932572
2011,10,6,21,2.124649859943977
2011,10,6,29,73.1772874341477
2011,10,6,31,33.0
2011,10,6,37,53.73660457367863
2011,10,6,41,3.098739495798319
2011,10,6,61,12.920177383592018
2011,10,6,65,171.15707140436658
2011,10,6,67,15.162293831837516
2011,10,6,71,53.736378205128204
2011,10,6,85,15.644425158260157
2011,10,6,89,1.323679688913004
2011,10,6,97,4.462939958592132
2011,10,6,99,80.98089189486417
2011,10,6,101,2.963609898107715
2011,10,6,107,2.076315789473684
2011,10,6,111,4.3448529411764705
2011,10,6,113,19.906539436114635
2011,10,6,115,1.7526315789473683
2011,10,34,1,4.040322580645161
2011,10,34,3,1.432258064516129
2011,10,34,7,1.335483870967742
2011,10,34,9,8.408602150537634
2011,10,34,11,0.0
2011,10,34,13,0.1935483870967742
2011,10,34,15,0.0
2011,10,34,17,0.0
2011,10,34,19,0.1696428571428571
2011,10,34,21,0.9935483870967742
2011,10,34,23,0.4521739130434782
2011,10,34,25,1.3096774193548386
2011,10,34,27,0.0
2011,10,34,29,0.0
2011,10,34,31,0.0
2011,10,34,33,0.6370967741935484
2011,10,34,35,0.0967741935483871
2011,10,34,37,4.419354838709677
2011,11,6,1,0.1904761904761904
2011,11,6,7,1.3243243243243241
2011,11,6,13,0.3257142857142857
2011,11,6,19,15.933333333333334
2011,11,6,21,0.9285714285714286
2011,11,6,29,27.9
2011,11,6,37,50.0298273155416
2011,11,6,61,7.0
2011,11,6,65,23.3889667054193
2011,11,6,67,4.806741276467916
2011,11,6,71,53.75528209890875
2011,11,6,89,0.0454545454545454
2011,11,6,97,0.1379310344827585
2011,11,6,99,1.2857142857142856
2011,11,6,101,3.0357142857142856
2011,11,6,111,0.1373092926490984
2011,11,6,113,2.821238265891604
2011,11,6,115,0.1785714285714285
2011,12,6,1,0.2857142857142857
2011,12,6,13,0.0428571428571428
2011,12,6,37,36.30548128342246
2011,12,6,65,10.86969696969697
2011,12,6,67,1.016857150468883
2011,12,6,71,3.2899999999999996
2011,12,6,111,0.0060362173038228
2011,12,6,113,0.3061224489795917
2012,1,6,13,0.0285714285714285
2012,1,6,37,26.09722222222223
2012,1,6,65,50.147887323943664
2012,1,6,67,0.91156474118784
2012,1,6,71,2.558984569437531
2012,1,6,111,0.0253671562082776
2012,1,6,113,0.6422311078799626
2012,2,6,13,0.08525345622119801
2012,2,6,37,21.194902548725636
2012,2,6,61,2.0
2012,2,6,65,54.56818181818182
2012,2,6,67,2.6718002415314994
2012,2,6,71,3.4899999999999998
2012,2,6,111,0.0310077519379844
2012,2,6,113,0.636563380148013
2012,3,6,1,0.0833333333333333
2012,3,6,13,0.06714285714285699
2012,3,6,19,1.450451647183847
2012,3,6,31,0.0
2012,3,6,37,22.80889328063241
2012,3,6,65,121.97498816761932
2012,3,6,67,1.815831364542175
2012,3,6,71,0.78
2012,3,6,89,2.2222222222222223
2012,3,6,111,0.0237659963436928
2012,3,6,113,0.7590699030187459
2012,4,6,1,0.08683473389355731
2012,4,6,7,0.5178571428571428
2012,4,6,13,6.927472527472527
2012,4,6,19,15.831394896151675
2012,4,6,21,0.0357142857142857
2012,4,6,29,17.052754663621037
2012,4,6,31,2.557142857142857
2012,4,6,37,22.014367816091955
2012,4,6,41,0.4791666666666667
2012,4,6,61,4.636363636363637
2012,4,6,65,329.95136421447995
2012,4,6,67,3.7012663162169948
2012,4,6,71,9.204545454545455
2012,4,6,85,0.09608540925266901
2012,4,6,89,0.9696248600223962
2012,4,6,97,0.8320610687022899
2012,4,6,101,0.3728813559322033
2012,4,6,107,4.851190476190476
2012,4,6,111,0.0252100840336132
2012,4,6,113,2.0611047513266194
2012,4,6,115,1.2647058823529411
2012,4,34,21,0.0
2012,4,34,33,0.0
2012,5,6,1,0.4918032786885245
2012,5,6,7,5.211767925561029
2012,5,6,11,1.125
2012,5,6,13,18.358717357910905
2012,5,6,19,46.04037224857483
2012,5,6,21,1.4132135612865835
2012,5,6,29,85.38948872657987
2012,5,6,31,6.133333333333333
2012,5,6,37,106.6724134338931
2012,5,6,41,1.4426229508196722
2012,5,6,61,4.286458333333333
2012,5,6,65,293.3340508386774
2012,5,6,67,17.83264177477569
2012,5,6,71,13.036331052460087
2012,5,6,83,1.5303030303030303
2012,5,6,85,3.352278497080477
2012,5,6,89,3.2775571002979147
2012,5,6,97,2.2533333333333334
2012,5,6,99,23.52443438914027
2012,5,6,101,0.7931442080378249
2012,5,6,107,21.524844720496894
2012,5,6,111,5.710085933966531
2012,5,6,113,12.038324149613505
2012,5,6,115,1.1572327044025157
2012,5,34,1,1.0779220779220777
2012,5,34,3,1.35
2012,5,34,7,1.13
2012,5,34,9,7.466666666666667
2012,5,34,11,4.612903225806451
2012,5,34,13,0.5913978494623656
2012,5,34,15,0.0
2012,5,34,17,3.0500000000000003
2012,5,34,21,1.8903225806451611
2012,5,34,23,2.3848396501457727
2012,5,34,25,1.864516129032258
2012,5,34,27,0.0
2012,5,34,29,0.6064516129032258
2012,5,34,31,0.0
2012,5,34,33,1.7741935483870968
2012,5,34,35,0.1847826086956521
2012,5,34,37,4.666666666666667
2012,5,49,11,38.83098591549296
2012,5,49,35,142.78244274809163
2012,6,6,1,2.1171594363083726
2012,6,6,7,13.747979129923571
2012,6,6,11,8.523809523809524
2012,6,6,13,25.969206051680278
2012,6,6,19,52.99146432031665
2012,6,6,21,8.53968253968254
2012,6,6,29,101.66902011125374
2012,6,6,31,17.0
2012,6,6,37,233.5025527642485
2012,6,6,41,4.234375
2012,6,6,61,33.51141552511415
2012,6,6,65,63.95373451944881
2012,6,6,67,30.52178283575107
2012,6,6,71,15.461066359800538
2012,6,6,83,4.52
2012,6,6,85,5.6637188208616775
2012,6,6,89,12.727600644122383
2012,6,6,97,7.693026151930261
2012,6,6,99,30.552925706771862
2012,6,6,101,5.504491017964072
2012,6,6,107,10.611813186813187
2012,6,6,111,10.899814471243042
2012,6,6,113,24.047938301056625
2012,6,6,115,2.519893899204244
2012,6,34,1,2.9166666666666665
2012,6,34,3,4.753333333333333
2012,6,34,7,5.073333333333333
2012,6,34,9,23.138888888888886
2012,6,34,11,10.88
2012,6,34,13,0.8111111111111111
2012,6,34,15,0.0
2012,6,34,17,28.0
2012,6,34,19,0.1501272264631043
2012,6,34,21,4.42
2012,6,34,23,2.5398457583547556
2012,6,34,25,0.84
2012,6,34,27,2.2266666666666666
2012,6,34,29,6.713333333333333
2012,6,34,31,0.0
2012,6,34,33,1.9416666666666669
2012,6,34,35,0.1333333333333333
2012,6,34,37,11.088888888888889
2012,6,49,11,73.75342465753425
2012,6,49,35,217.60300207039336
2012,7,6,1,16.992873339812117
2012,7,6,7,15.768650793650792
2012,7,6,11,29.551020408163264
2012,7,6,13,10.437667737667738
2012,7,6,19,83.86476113139784
2012,7,6,21,40.938095238095244
2012,7,6,29,108.0082057860745
2012,7,6,31,8.666666666666668
2012,7,6,37,101.679271541612
2012,7,6,41,6.918032786885246
2012,7,6,61,72.7119341563786
2012,7,6,65,45.2587910328894
2012,7,6,67,23.94629437780686
2012,7,6,71,19.177142857142858
2012,7,6,83,2.9642857142857144
2012,7,6,85,10.360238212932233
2012,7,6,89,48.577189666036546
2012,7,6,97,20.14027777777778
2012,7,6,99,62.140683253442894
2012,7,6,101,43.30116959064327
2012,7,6,107,97.14796388583082
2012,7,6,111,3.159340659340659
2012,7,6,113,83.29548970788018
2012,7,6,115,8.801020408163266
2012,7,34,1,0.911290322580645
2012,7,34,3,4.716129032258065
2012,7,34,7,4.283870967741936
2012,7,34,9,13.82258064516129
2012,7,34,11,9.529032258064516
2012,7,34,13,0.2258064516129032
2012,7,34,15,0.0
2012,7,34,17,14.935483870967742
2012,7,34,19,0.5268817204301075
2012,7,34,21,4.290322580645162
2012,7,34,23,0.4444444444444444
2012,7,34,25,0.3225806451612903
2012,7,34,27,2.8516129032258064
2012,7,34,29,5.012903225806451
2012,7,34,31,0.0
2012,7,34,33,0.5967741935483871
2012,7,34,35,0.0241935483870967
2012,7,34,37,6.548387096774194
2012,7,38,105,3.2
2012,7,49,11,466.94680851063833
2012,7,49,35,436.6108242493784
2012,8,6,1,24.826923076923077
2012,8,6,7,16.10218253968254
2012,8,6,11,17.904761904761905
2012,8,6,13,46.09268160505172
2012,8,6,19,112.4574520250673
2012,8,6,21,9.754761904761905
2012,8,6,29,147.88193446392643
2012,8,6,31,10.5
2012,8,6,37,74.0390231424572
2012,8,6,41,8.508108108108107
2012,8,6,61,103.30131004366811
2012,8,6,65,63.771610739812495
2012,8,6,67,29.587833339681268
2012,8,6,71,22.370834409713254
2012,8,6,83,4.626666666666667
2012,8,6,85,5.84246789852803
2012,8,6,89,68.44640737117982
2012,8,6,97,11.346047703528484
2012,8,6,99,120.29931660186168
2012,8,6,101,34.08472553699284
2012,8,6,107,150.46804667864123
2012,8,6,111,1.813893653516295
2012,8,6,113,205.12467370116917
2012,8,6,115,18.418454935622314
2012,8,34,1,4.830645161290322
2012,8,34,3,4.032258064516129
2012,8,34,7,1.032258064516129
2012,8,34,9,12.795698924731182
2012,8,34,11,4.193548387096774
2012,8,34,13,0.064516129032258
2012,8,34,15,0.0
2012,8,34,17,12.61290322580645
2012,8,34,19,0.0928961748633879
2012,8,34,21,3.161290322580645
2012,8,34,23,0.7519582245430809
2012,8,34,25,0.19999999999999998
2012,8,34,27,3.0
2012,8,34,29,3.9483870967741934
2012,8,34,31,0.0
2012,8,34,33,0.5241935483870968
2012,8,34,35,0.032258064516129
2012,8,34,37,5.698924731182796
2012,8,38,105,3.5
2012,8,49,11,572.495575221239
2012,8,49,35,762.2623343151694
2012,9,6,1,31.034985422740522
2012,9,6,7,9.574404761904763
2012,9,6,11,8.095238095238095
2012,9,6,13,80.69826981529108
2012,9,6,19,101.81146463594106
2012,9,6,21,5.523809523809524
2012,9,6,29,162.1301291793313
2012,9,6,31,109.10000000000001
2012,9,6,37,56.41420027860952
2012,9,6,41,8.051282051282051
2012,9,6,61,37.885572139303484
2012,9,6,65,207.67318190730745
2012,9,6,67,36.08721321013416
2012,9,6,71,28.347499999999997
2012,9,6,83,2.9589041095890414
2012,9,6,85,4.730769230769231
2012,9,6,89,16.78505872052652
2012,9,6,97,7.469251336898395
2012,9,6,99,135.87256448246745
2012,9,6,101,9.760115606936415
2012,9,6,107,105.27893955402206
2012,9,6,111,57.503239549125766
2012,9,6,113,92.9578030516545
2012,9,6,115,7.909560723514212
2012,9,34,1,13.575
2012,9,34,3,1.6466666666666667
2012,9,34,7,1.56
2012,9,34,9,9.983333333333333
2012,9,34,11,3.1666666666666665
2012,9,34,13,0.0333333333333333
2012,9,34,15,0.0
2012,9,34,17,8.200000000000001
2012,9,34,19,0.0777777777777777
2012,9,34,21,1.0266666666666666
2012,9,34,23,0.4099378881987577
2012,9,34,25,0.1666666666666666
2012,9,34,27,0.6666666666666666
2012,9,34,29,2.0533333333333337
2012,9,34,31,0.0
2012,9,34,33,0.3833333333333333
2012,9,34,35,0.0416666666666666
2012,9,34,37,2.111111111111111
2012,9,49,11,249.5
2012,9,49,35,258.4192467861669
2012,10,6,1,7.4603174603174605
2012,10,6,7,8.056349206349205
2012,10,6,11,70.92857142857143
2012,10,6,13,15.038983966852818
2012,10,6,19,96.1627621597501
2012,10,6,21,4.104761904761904
2012,10,6,29,128.19367383977183
2012,10,6,31,82.0909090909091
2012,10,6,37,53.65044555531406
2012,10,6,41,8.722846441947565
2012,10,6,61,19.5390625
2012,10,6,65,508.86508935270876
2012,10,6,67,18.95666280990037
2012,10,6,71,26.008
2012,10,6,83,1.0
2012,10,6,85,1.6221077283372365
2012,10,6,89,3.6409631400490627
2012,10,6,97,5.864926544002282
2012,10,6,99,102.8584864391951
2012,10,6,101,6.133053221288515
2012,10,6,107,99.65316797296663
2012,10,6,111,13.195407835581246
2012,10,6,113,29.056148854021195
2012,10,6,115,0.7653061224489794
2012,10,34,1,3.2741935483870965
2012,10,34,3,0.38709677419354827
2012,10,34,7,0.49032258064516127
2012,10,34,9,6.053763440860215
2012,10,34,11,1.761290322580645
2012,10,34,13,0.0
2012,10,34,15,0.0
2012,10,34,17,3.548387096774194
2012,10,34,19,0.0
2012,10,34,21,0.0
2012,10,34,23,0.0717488789237668
2012,10,34,25,0.0129032258064516
2012,10,34,27,0.0
2012,10,34,29,0.0
2012,10,34,31,0.0
2012,10,34,33,0.5887096774193549
2012,10,34,35,0.0
2012,10,34,37,0.2473118279569892
2012,11,6,1,0.2417582417582417
2012,11,6,7,1.2326719576719576
2012,11,6,13,0.32773109243697474
2012,11,6,19,19.25
2012,11,6,21,0.2
2012,11,6,29,21.71666666666667
2012,11,6,37,76.25192876198716
2012,11,6,41,1.2857142857142856
2012,11,6,65,84.6932298136646
2012,11,6,67,3.987644919512546
2012,11,6,71,9.25
2012,11,6,89,0.5203081232492996
2012,11,6,97,0.0909090909090909
2012,11,6,99,22.857142857142858
2012,11,6,111,2.056798623063683
2012,11,6,113,19.619778889889044
2012,12,6,13,0.0622710622710622
2012,12,6,37,32.27764976958525
2012,12,6,65,208.28030303030303
2012,12,6,67,1.3758345523549123
2012,12,6,71,4.55
2012,12,6,111,0.0210016155088852
2012,12,6,113,0.8167158755394047
2013,1,6,13,0.030969030969030798
2013,1,6,37,36.94444444444444
2013,1,6,61,84.0
2013,1,6,65,130.44318181818184
2013,1,6,67,0.6358831145812158
2013,1,6,71,1.84
2013,1,6,111,0.0238611713665943
2013,1,6,113,0.6719305694305692
2013,2,6,13,0.0932330827067668
2013,2,6,37,25.7
2013,2,6,61,1.0
2013,2,6,65,48.765151515151516
2013,2,6,67,0.9101521696886348
2013,2,6,71,0.9463157894736842
2013,2,6,111,0.1712707182320442
2013,2,6,113,1.3838731144631764
2013,3,6,1,0.1758241758241758
2013,3,6,13,0.10256410256410249
2013,3,6,19,9.319334975369458
2013,3,6,31,0.0
2013,3,6,37,43.625
2013,3,6,61,0.0
2013,3,6,65,227.2981588032221
2013,3,6,67,4.203474981993772
2013,3,6,71,13.175714285714285
2013,3,6,83,0.3124999999999999
2013,3,6,89,1.823529411764706
2013,3,6,111,0.0946643717728054
2013,3,6,113,1.1865079365079363
2013,4,6,1,2.459642012833502
2013,4,6,7,2.113980177360459
2013,4,6,13,7.420170409300844
2013,4,6,19,27.49872646733112
2013,4,6,21,0.4285714285714285
2013,4,6,29,27.511351086022824
2013,4,6,31,5.542857142857143
2013,4,6,37,61.24927606177606
2013,4,6,41,2.5438596491228074
2013,4,6,61,2.9594594594594597
2013,4,6,65,255.30901226433144
2013,4,6,67,4.389532133940683
2013,4,6,71,12.42613981762918
2013,4,6,83,57.808510638297875
2013,4,6,85,0.4971098265895953
2013,4,6,89,2.5967277880362434
2013,4,6,97,4.057553956834532
2013,4,6,99,18.88095238095238
2013,4,6,101,0.5448079658605973
2013,4,6,107,9.029808845672868
2013,4,6,111,0.0426409903713892
2013,4,6,113,5.723272659688845
2013,4,6,115,0.558252427184466
2013,4,34,21,0.0
2013,4,34,33,0.0
2013,5,6,1,2.23963133640553
2013,5,6,7,14.284443868291419
2013,5,6,11,0.8571428571428571
2013,5,6,13,9.306600078339207
2013,5,6,19,42.95805809503288
2013,5,6,21,4.674876847290641
2013,5,6,29,46.95449280449281
2013,5,6,31,10.880952380952381
2013,5,6,37,105.33818869302739
2013,5,6,41,2.3466666666666667
2013,5,6,61,5.52972972972973
2013,5,6,65,315.384828052658
2013,5,6,67,25.4931372073868
2013,5,6,71,44.705714285714286
2013,5,6,83,573.9047619047619
2013,5,6,85,4.9418438704152985
2013,5,6,89,5.370763392205517
2013,5,6,97,2.414285714285714
2013,5,6,99,25.96700874333136
2013,5,6,101,1.2094361334867663
2013,5,6,107,27.65605590062112
2013,5,6,111,1.8736694677871149
2013,5,6,113,23.687559161595672
2013,5,6,115,0.8533057851239669
2013,5,34,1,7.51948051948052
2013,5,34,3,1.73
2013,5,34,7,3.63
2013,5,34,9,33.599999999999994
2013,5,34,11,7.464516129032258
2013,5,34,13,1.2043010752688172
2013,5,34,15,0.0
2013,5,34,17,0.0
2013,5,34,19,0.0
2013,5,34,21,3.1741935483870973
2013,5,34,23,1.6375545851528384
2013,5,34,25,1.5870967741935482
2013,5,34,27,0.73
2013,5,34,29,3.2193548387096773
2013,5,34,31,0.0
2013,5,34,33,0.7983870967741936
2013,5,34,35,0.1521739130434782
2013,5,34,37,3.9833333333333334
2013,5,49,11,34.80487804878049
2013,5,49,35,32.25
2013,6,6,1,4.644383394383395
2013,6,6,7,24.659648736037624
2013,6,6,11,14.285714285714288
2013,6,6,13,17.601222485720967
2013,6,6,19,39.58047233763394
2013,6,6,21,43.158730158730165
2013,6,6,29,124.58530659025789
2013,6,6,31,4.5
2013,6,6,37,112.16808397048449
2013,6,6,41,5.819444444444445
2013,6,6,61,37.22905027932961
2013,6,6,65,149.0751404151404
2013,6,6,67,38.45636223250832
2013,6,6,71,42.49611111111111
2013,6,6,83,137.48275862068965
2013,6,6,85,7.829197080291971
2013,6,6,89,17.515541601255887
2013,6,6,97,1.4293333333333331
2013,6,6,99,22.28859275053305
2013,6,6,101,20.248571428571427
2013,6,6,107,29.64199685722242
2013,6,6,111,6.42146282973621
2013,6,6,113,160.57866526057063
2013,6,6,115,8.746031746031747
2013,6,34,1,28.291666666666664
2013,6,34,3,12.68
2013,6,34,7,13.999999999999998
2013,6,34,9,34.93888888888889
2013,6,34,11,22.046666666666667
2013,6,34,13,12.71111111111111
2013,6,34,15,0.0
2013,6,34,17,11.3
2013,6,34,19,0.6554621848739495
2013,6,34,21,16.486666666666668
2013,6,34,23,3.9824120603015083
2013,6,34,25,8.253333333333334
2013,6,34,27,3.2733333333333334
2013,6,34,29,19.826666666666668
2013,6,34,31,0.0
2013,6,34,33,8.808333333333334
2013,6,34,35,0.8583333333333334
2013,6,34,37,23.677777777777777
2013,6,49,11,173.7802197802198
2013,6,49,35,435.8196357427433
2013,7,6,1,12.301098901098902
2013,7,6,7,25.313458716820065
2013,7,6,11,32.35164835164835
2013,7,6,13,49.50472263868066
2013,7,6,19,50.76982961875528
2013,7,6,21,98.61904761904762
2013,7,6,29,108.46118257729631
2013,7,6,31,8.666666666666668
2013,7,6,37,72.72926939977786
2013,7,6,41,10.141975308641975
2013,7,6,61,59.467213114754095
2013,7,6,65,50.29856855893722
2013,7,6,67,49.417735400250265
2013,7,6,71,56.8210492280333
2013,7,6,83,5.829545454545454
2013,7,6,85,9.441431096546118
2013,7,6,89,25.32493194221927
2013,7,6,97,4.692336802270577
2013,7,6,99,23.506615282125484
2013,7,6,101,42.21714285714286
2013,7,6,107,35.32056832211558
2013,7,6,111,1.854054054054054
2013,7,6,113,286.2995238095238
2013,7,6,115,31.697768762677487
2013,7,34,1,35.266129032258064
2013,7,34,3,11.44516129032258
2013,7,34,7,34.45161290322581
2013,7,34,9,120.11290322580646
2013,7,34,11,11.187096774193549
2013,7,34,13,7.591397849462366
2013,7,34,15,0.0
2013,7,34,17,12.870967741935484
2013,7,34,19,1.3440860215053763
2013,7,34,21,120.86451612903224
2013,7,34,23,2.407488986784141
2013,7,34,25,10.23225806451613
2013,7,34,27,13.961290322580645
2013,7,34,29,72.29032258064517
2013,7,34,31,0.0
2013,7,34,33,29.0
2013,7,34,35,0.8709677419354839
2013,7,34,37,39.86021505376344
2013,7,38,105,14.1
2013,7,49,11,822.7037037037037
2013,7,49,35,1152.9697478991595
2013,8,6,1,89.55596638655462
2013,8,6,7,14.592910447761195
2013,8,6,11,23.064935064935064
2013,8,6,13,61.28632112515171
2013,8,6,19,69.10498892334958
2013,8,6,21,8.833333333333332
2013,8,6,29,98.12007345961784
2013,8,6,31,11.5
2013,8,6,37,55.337185039388004
2013,8,6,41,9.027862208713273
2013,8,6,61,49.996794871794876
2013,8,6,65,62.15431843583971
2013,8,6,67,41.63953129938933
2013,8,6,71,55.63543823326432
2013,8,6,83,7.086956521739131
2013,8,6,85,12.311947856065503
2013,8,6,89,24.393054766914947
2013,8,6,97,3.693825910931174
2013,8,6,99,51.58612519285872
2013,8,6,101,9.117346938775512
2013,8,6,107,86.33893606393606
2013,8,6,111,0.7143169877408057
2013,8,6,113,199.69037349261777
2013,8,6,115,3.229591836734694
2013,8,34,1,35.983870967741936
2013,8,34,3,8.858064516129033
2013,8,34,7,19.838709677419356
2013,8,34,9,93.92473118279571
2013,8,34,11,48.561290322580646
2013,8,34,13,1.5913978494623655
2013,8,34,15,0.0
2013,8,34,17,11.032258064516128
2013,8,34,19,0.6277777777777778
2013,8,34,21,91.03870967741936
2013,8,34,23,1.3154205607476634
2013,8,34,25,4.096774193548387
2013,8,34,27,5.154838709677419
2013,8,34,29,36.69032258064516
2013,8,34,31,0.0
2013,8,34,33,124.71774193548387
