state,statefp,county,countyfp,year,month,trap_type,species,num_sites,num_collection_events,num_trap_nights,num_adult_females_collected,num_collection_events_with_detection
California,06,Placer,061,2019,1,CO2,Culex tarsalis,12,48,48,2,1
California,06,Placer,061,2019,2,BGS,Culex pipiens,1,2,14,5,1
California,06,Placer,061,2019,3,BGS,Culex pipiens,1,3,29,7,3
California,06,Placer,061,2019,3,CO2,Culex pipiens,12,58,58,17,6
California,06,Placer,061,2019,3,CO2,Culex stigmatosoma,12,58,58,1,1
California,06,Placer,061,2019,3,CO2,Culex tarsalis,12,58,58,7,4
California,06,Placer,061,2019,4,BGS,Culex pipiens,1,3,21,1,1
California,06,Placer,061,2019,4,BGS,Culex tarsalis,1,3,21,7,2
California,06,Placer,061,2019,4,CO2,Culex pipiens,25,65,65,57,11
California,06,Placer,061,2019,4,CO2,Culex stigmatosoma,25,65,65,5,2
California,06,Placer,061,2019,4,CO2,Culex tarsalis,25,65,65,51,26
California,06,Placer,061,2019,5,BGS,Culex pipiens,16,42,241,108,12
California,06,Placer,061,2019,5,BGS,Culex stigmatosoma,16,42,241,1,1
California,06,Placer,061,2019,5,BGS,Culex tarsalis,16,42,241,7,5
California,06,Placer,061,2019,5,CO2,Culex pipiens,57,216,216,432,62
California,06,Placer,061,2019,5,CO2,Culex stigmatosoma,57,216,216,18,17
California,06,Placer,061,2019,5,CO2,Culex tarsalis,57,216,216,114,54
California,06,Placer,061,2019,5,OTHER,No Detection,16,42,301,0,0
California,06,Placer,061,2019,6,BGS,Culex pipiens,17,66,402,310,34
California,06,Placer,061,2019,6,BGS,Culex stigmatosoma,17,66,402,4,2
California,06,Placer,061,2019,6,BGS,Culex tarsalis,17,66,402,44,12
California,06,Placer,061,2019,6,CO2,Culex pipiens,63,239,239,1279,109
California,06,Placer,061,2019,6,CO2,Culex stigmatosoma,63,239,239,121,49
California,06,Placer,061,2019,6,CO2,Culex tarsalis,63,239,239,1239,121
California,06,Placer,061,2019,6,OTHER,Culex pipiens,17,62,434,63,24
California,06,Placer,061,2019,7,BGS,Culex pipiens,17,57,511,851,42
California,06,Placer,061,2019,7,BGS,Culex stigmatosoma,17,57,511,16,5
California,06,Placer,061,2019,7,BGS,Culex tarsalis,17,57,511,206,25
California,06,Placer,061,2019,7,CO2,Culex pipiens,66,289,289,4334,158
California,06,Placer,061,2019,7,CO2,Culex stigmatosoma,66,289,289,212,65
California,06,Placer,061,2019,7,CO2,Culex tarsalis,66,289,289,11421,195
California,06,Placer,061,2019,7,OTHER,Culex pipiens,17,57,511,28,10
California,06,Placer,061,2019,8,BGS,Culex pipiens,22,83,485,1037,52
California,06,Placer,061,2019,8,BGS,Culex stigmatosoma,22,83,485,11,7
California,06,Placer,061,2019,8,BGS,Culex tarsalis,22,83,485,531,36
California,06,Placer,061,2019,8,CO2,Culex pipiens,86,280,280,6935,154
California,06,Placer,061,2019,8,CO2,Culex stigmatosoma,86,280,280,749,85
California,06,Placer,061,2019,8,CO2,Culex tarsalis,86,280,280,15444,195
California,06,Placer,061,2019,8,OTHER,Culex pipiens,17,77,539,24,15
California,06,Placer,061,2019,8,OTHER,Culex tarsalis,17,77,539,1,1
California,06,Placer,061,2019,9,BGS,Culex pipiens,62,326,854,3346,103
California,06,Placer,061,2019,9,BGS,Culex stigmatosoma,62,326,854,59,13
California,06,Placer,061,2019,9,BGS,Culex tarsalis,62,326,854,1985,68
California,06,Placer,061,2019,9,CO2,Culex pipiens,78,241,241,4362,137
California,06,Placer,061,2019,9,CO2,Culex stigmatosoma,78,241,241,448,83
California,06,Placer,061,2019,9,CO2,Culex tarsalis,78,241,241,5878,149
California,06,Placer,061,2019,9,OTHER,Culex pipiens,25,84,511,15,8
California,06,Placer,061,2019,10,BGS,Culex pipiens,37,282,591,308,61
California,06,Placer,061,2019,10,BGS,Culex stigmatosoma,37,282,591,21,6
California,06,Placer,061,2019,10,BGS,Culex tarsalis,37,282,591,66,18
California,06,Placer,061,2019,10,CO2,Culex pipiens,56,169,169,760,77
California,06,Placer,061,2019,10,CO2,Culex stigmatosoma,56,169,169,103,31
California,06,Placer,061,2019,10,CO2,Culex tarsalis,56,169,169,299,57
California,06,Placer,061,2019,10,GRAV,Culex pipiens,2,2,2,2,2
California,06,Placer,061,2019,10,OTHER,Culex pipiens,18,62,320,11,6
California,06,Placer,061,2019,11,BGS,Culex pipiens,35,257,667,146,50
California,06,Placer,061,2019,11,BGS,Culex stigmatosoma,35,257,667,19,9
California,06,Placer,061,2019,11,BGS,Culex tarsalis,35,257,667,34,21
California,06,Placer,061,2019,11,CO2,Culex pipiens,11,33,33,30,13
California,06,Placer,061,2019,11,CO2,Culex stigmatosoma,11,33,33,1,1
California,06,Placer,061,2019,11,CO2,Culex tarsalis,11,33,33,1,1
California,06,Placer,061,2019,11,OTHER,Culex pipiens,17,58,406,16,9
California,06,Placer,061,2019,12,BGS,Culex pipiens,34,195,676,20,9
California,06,Placer,061,2019,12,BGS,Culex tarsalis,34,195,676,4,4
California,06,Placer,061,2019,12,CO2,Culex pipiens,11,22,22,3,1
California,06,Placer,061,2019,12,CO2,Culex stigmatosoma,11,22,22,1,1
California,06,Placer,061,2019,12,OTHER,Culex pipiens,17,47,334,1,1
California,06,Placer,061,2020,1,BGS,Culex pipiens,20,202,382,16,15
California,06,Placer,061,2020,1,BGS,Culex stigmatosoma,20,202,382,4,4
California,06,Placer,061,2020,1,BGS,Culex tarsalis,20,202,382,3,3
California,06,Placer,061,2020,1,CO2,Culex pipiens,16,33,33,16,3
California,06,Placer,061,2020,1,CO2,Culex stigmatosoma,16,33,33,1,1
California,06,Placer,061,2020,1,CO2,Culex tarsalis,16,33,33,6,2
California,06,Placer,061,2020,2,BGS,Culex pipiens,35,218,831,35,23
California,06,Placer,061,2020,2,BGS,Culex stigmatosoma,35,218,831,1,1
California,06,Placer,061,2020,2,BGS,Culex tarsalis,35,218,831,18,14
California,06,Placer,061,2020,2,CO2,Culex pipiens,12,44,44,34,9
California,06,Placer,061,2020,2,CO2,Culex stigmatosoma,12,44,44,3,3
California,06,Placer,061,2020,2,CO2,Culex tarsalis,12,44,44,10,8
California,06,Placer,061,2020,2,OTHER,No Detection,16,49,402,0,0
California,06,Placer,061,2020,3,BGS,Culex pipiens,34,245,854,15,11
California,06,Placer,061,2020,3,BGS,Culex stigmatosoma,34,245,854,6,3
California,06,Placer,061,2020,3,BGS,Culex tarsalis,34,245,854,8,6
California,06,Placer,061,2020,3,CO2,Culex pipiens,11,44,44,18,5
California,06,Placer,061,2020,3,CO2,Culex tarsalis,11,44,44,8,6
California,06,Placer,061,2020,3,OTHER,Culex pipiens,16,60,496,6,4
California,06,Placer,061,2020,4,BGS,Culex pipiens,34,241,594,46,32
California,06,Placer,061,2020,4,BGS,Culex stigmatosoma,34,241,594,9,9
California,06,Placer,061,2020,4,BGS,Culex tarsalis,34,241,594,30,18
California,06,Placer,061,2020,4,CO2,Culex pipiens,11,53,53,72,15
California,06,Placer,061,2020,4,CO2,Culex stigmatosoma,11,53,53,5,5
California,06,Placer,061,2020,4,CO2,Culex tarsalis,11,53,53,33,13
California,06,Placer,061,2020,4,OTHER,No Detection,16,26,182,0,0
California,06,Placer,061,2020,5,BGS,Culex pipiens,17,193,481,207,78
California,06,Placer,061,2020,5,BGS,Culex stigmatosoma,17,193,481,36,27
California,06,Placer,061,2020,5,BGS,Culex tarsalis,17,193,481,62,28
California,06,Placer,061,2020,5,CO2,Culex pipiens,59,181,181,393,63
California,06,Placer,061,2020,5,CO2,Culex stigmatosoma,59,181,181,27,19
California,06,Placer,061,2020,5,CO2,Culex tarsalis,59,181,181,235,53
California,06,Placer,061,2020,6,BGS,Culex pipiens,16,145,500,145,68
California,06,Placer,061,2020,6,BGS,Culex stigmatosoma,16,145,500,29,17
California,06,Placer,061,2020,6,BGS,Culex tarsalis,16,145,500,48,33
California,06,Placer,061,2020,6,CO2,Culex pipiens,59,263,263,1133,85
California,06,Placer,061,2020,6,CO2,Culex stigmatosoma,59,263,263,53,34
California,06,Placer,061,2020,6,CO2,Culex tarsalis,59,263,263,3094,122
California,06,Placer,061,2020,7,BGS,Culex pipiens,18,146,504,98,56
California,06,Placer,061,2020,7,BGS,Culex stigmatosoma,18,146,504,19,12
California,06,Placer,061,2020,7,BGS,Culex tarsalis,18,146,504,105,42
California,06,Placer,061,2020,7,CO2,Culex pipiens,64,269,269,2505,97
California,06,Placer,061,2020,7,CO2,Culex stigmatosoma,64,269,269,64,29
California,06,Placer,061,2020,7,CO2,Culex tarsalis,64,269,269,10775,171
California,06,Placer,061,2020,8,BGS,Culex pipiens,16,143,461,136,64
California,06,Placer,061,2020,8,BGS,Culex stigmatosoma,16,143,461,12,7
California,06,Placer,061,2020,8,BGS,Culex tarsalis,16,143,461,84,32
California,06,Placer,061,2020,8,CO2,Culex pipiens,65,253,253,4569,96
California,06,Placer,061,2020,8,CO2,Culex stigmatosoma,65,253,253,160,39
California,06,Placer,061,2020,8,CO2,Culex tarsalis,65,253,253,11166,169
California,06,Placer,061,2020,9,BGS,Culex pipiens,16,128,448,78,46
California,06,Placer,061,2020,9,BGS,Culex stigmatosoma,16,128,448,18,14
California,06,Placer,061,2020,9,BGS,Culex tarsalis,16,128,448,61,32
California,06,Placer,061,2020,9,CO2,Culex pipiens,63,284,284,2804,111
California,06,Placer,061,2020,9,CO2,Culex stigmatosoma,63,284,284,186,56
California,06,Placer,061,2020,9,CO2,Culex tarsalis,63,284,284,9270,166
California,06,Placer,061,2020,10,BGS,Culex pipiens,20,142,503,1315,35
California,06,Placer,061,2020,10,BGS,Culex stigmatosoma,20,142,503,41,17
California,06,Placer,061,2020,10,BGS,Culex tarsalis,20,142,503,117,20
California,06,Placer,061,2020,10,CO2,Culex pipiens,51,172,190,224,39
California,06,Placer,061,2020,10,CO2,Culex stigmatosoma,51,172,190,49,19
California,06,Placer,061,2020,10,CO2,Culex tarsalis,51,172,190,129,38
California,06,Placer,061,2020,10,GRAV,Culex pipiens,8,115,117,200,61
California,06,Placer,061,2020,10,GRAV,Culex stigmatosoma,8,115,117,16,11
California,06,Placer,061,2020,10,GRAV,Culex tarsalis,8,115,117,13,7
California,06,Placer,061,2020,11,BGS,Culex pipiens,17,153,542,14,12
California,06,Placer,061,2020,11,BGS,Culex stigmatosoma,17,153,542,3,3
California,06,Placer,061,2020,11,BGS,Culex tarsalis,17,153,542,15,12
California,06,Placer,061,2020,11,CO2,Culex pipiens,12,35,35,7,3
California,06,Placer,061,2020,11,CO2,Culex stigmatosoma,12,35,35,1,1
California,06,Placer,061,2020,11,CO2,Culex tarsalis,12,35,35,1,1
California,06,Placer,061,2020,11,GRAV,Culex pipiens,8,72,72,18,14
California,06,Placer,061,2020,11,GRAV,Culex stigmatosoma,8,72,72,1,1
California,06,Placer,061,2020,11,GRAV,Culex tarsalis,8,72,72,1,1
California,06,Placer,061,2020,12,BGS,Culex pipiens,18,43,138,2,2
California,06,Placer,061,2020,12,BGS,Culex tarsalis,18,43,138,4,4
California,06,Placer,061,2020,12,CO2,Culex pipiens,13,45,45,1,1
California,06,Placer,061,2021,1,CO2,Culex pipiens,12,46,46,2,1
California,06,Placer,061,2021,2,CO2,Culex pipiens,12,35,35,3,3
California,06,Placer,061,2021,2,CO2,Culex tarsalis,12,35,35,1,1
California,06,Placer,061,2021,3,CO2,Culex pipiens,13,57,57,11,7
California,06,Placer,061,2021,3,CO2,Culex tarsalis,13,57,57,2,2
California,06,Placer,061,2021,4,CO2,Culex pipiens,42,132,132,124,21
California,06,Placer,061,2021,4,CO2,Culex stigmatosoma,42,132,132,12,6
California,06,Placer,061,2021,4,CO2,Culex tarsalis,42,132,132,43,27
California,06,Placer,061,2021,5,CO2,Culex pipiens,60,218,218,423,61
California,06,Placer,061,2021,5,CO2,Culex stigmatosoma,60,218,218,33,18
California,06,Placer,061,2021,5,CO2,Culex tarsalis,60,218,218,277,79
California,06,Placer,061,2021,6,BGS,Culex pipiens,25,49,139,40,18
California,06,Placer,061,2021,6,BGS,Culex stigmatosoma,25,49,139,2,2
California,06,Placer,061,2021,6,BGS,Culex tarsalis,25,49,139,23,11
California,06,Placer,061,2021,6,CO2,Culex pipiens,63,270,270,787,101
California,06,Placer,061,2021,6,CO2,Culex stigmatosoma,63,270,270,52,28
California,06,Placer,061,2021,6,CO2,Culex tarsalis,63,270,270,10157,140
California,06,Placer,061,2021,7,BGS,Culex pipiens,25,72,220,154,42
California,06,Placer,061,2021,7,BGS,Culex stigmatosoma,25,72,220,12,7
California,06,Placer,061,2021,7,BGS,Culex tarsalis,25,72,220,39,18
California,06,Placer,061,2021,7,CO2,Culex pipiens,75,284,286,4671,114
California,06,Placer,061,2021,7,CO2,Culex stigmatosoma,75,284,286,79,43
California,06,Placer,061,2021,7,CO2,Culex tarsalis,75,284,286,13640,172
California,06,Placer,061,2021,8,BGS,Culex pipiens,25,79,270,137,31
California,06,Placer,061,2021,8,BGS,Culex stigmatosoma,25,79,270,18,13
California,06,Placer,061,2021,8,BGS,Culex tarsalis,25,79,270,129,28
California,06,Placer,061,2021,8,CO2,Culex pipiens,60,269,269,1989,116
California,06,Placer,061,2021,8,CO2,Culex stigmatosoma,60,269,269,202,58
California,06,Placer,061,2021,8,CO2,Culex tarsalis,60,269,269,8270,169
California,06,Placer,061,2021,9,BGS,Culex pipiens,26,96,275,170,43
California,06,Placer,061,2021,9,BGS,Culex stigmatosoma,26,96,275,18,12
California,06,Placer,061,2021,9,BGS,Culex tarsalis,26,96,275,192,29
California,06,Placer,061,2021,9,CO2,Culex pipiens,64,248,248,1293,108
California,06,Placer,061,2021,9,CO2,Culex stigmatosoma,64,248,248,391,77
California,06,Placer,061,2021,9,CO2,Culex tarsalis,64,248,248,3961,138
California,06,Placer,061,2021,10,BGS,Culex pipiens,34,72,224,61,21
California,06,Placer,061,2021,10,BGS,Culex stigmatosoma,34,72,224,7,6
California,06,Placer,061,2021,10,BGS,Culex tarsalis,34,72,224,11,10
California,06,Placer,061,2021,10,CO2,Culex pipiens,46,137,137,88,37
California,06,Placer,061,2021,10,CO2,Culex stigmatosoma,46,137,137,36,20
California,06,Placer,061,2021,10,CO2,Culex tarsalis,46,137,137,219,34
California,06,Placer,061,2021,11,BGS,Culex pipiens,27,95,338,25,19
California,06,Placer,061,2021,11,BGS,Culex stigmatosoma,27,95,338,7,5
California,06,Placer,061,2021,11,BGS,Culex tarsalis,27,95,338,11,9
California,06,Placer,061,2021,11,CO2,Culex pipiens,12,48,48,8,6
California,06,Placer,061,2021,11,CO2,Culex stigmatosoma,12,48,48,3,2
California,06,Placer,061,2021,11,CO2,Culex tarsalis,12,48,48,1,1
California,06,Placer,061,2021,12,CO2,Culex pipiens,12,12,12,2,2
California,06,Placer,061,2022,1,CO2,Culex pipiens,12,48,48,5,4
California,06,Placer,061,2022,2,CO2,Culex tarsalis,13,58,58,3,3
California,06,Placer,061,2022,3,BGS,No Detection,1,1,1,0,0
California,06,Placer,061,2022,3,CO2,Culex pipiens,14,61,61,30,12
California,06,Placer,061,2022,3,CO2,Culex stigmatosoma,14,61,61,1,1
California,06,Placer,061,2022,3,CO2,Culex tarsalis,14,61,61,6,5
California,06,Placer,061,2022,4,CO2,Culex pipiens,53,167,168,109,42
California,06,Placer,061,2022,4,CO2,Culex stigmatosoma,53,167,168,10,5
California,06,Placer,061,2022,4,CO2,Culex tarsalis,53,167,168,57,34
California,06,Placer,061,2022,5,BGS,Culex pipiens,5,6,30,56,3
California,06,Placer,061,2022,5,BGS,Culex stigmatosoma,5,6,30,13,2
California,06,Placer,061,2022,5,BGS,Culex tarsalis,5,6,30,165,3
California,06,Placer,061,2022,5,CO2,Culex pipiens,59,213,213,197,56
California,06,Placer,061,2022,5,CO2,Culex stigmatosoma,59,213,213,28,13
California,06,Placer,061,2022,5,CO2,Culex tarsalis,59,213,213,139,42
California,06,Placer,061,2022,6,BGS,Culex pipiens,73,83,169,93,33
California,06,Placer,061,2022,6,BGS,Culex stigmatosoma,73,83,169,27,10
California,06,Placer,061,2022,6,BGS,Culex tarsalis,73,83,169,51,26
California,06,Placer,061,2022,6,CO2,Culex pipiens,65,298,300,1204,127
California,06,Placer,061,2022,6,CO2,Culex stigmatosoma,65,298,300,62,29
California,06,Placer,061,2022,6,CO2,Culex tarsalis,65,298,300,6268,163
California,06,Placer,061,2022,7,BGS,Culex pipiens,93,126,262,520,84
California,06,Placer,061,2022,7,BGS,Culex stigmatosoma,93,126,262,10,9
California,06,Placer,061,2022,7,BGS,Culex tarsalis,93,126,262,267,66
California,06,Placer,061,2022,7,CO2,Culex pipiens,66,234,240,1676,96
California,06,Placer,061,2022,7,CO2,Culex stigmatosoma,66,234,240,39,16
California,06,Placer,061,2022,7,CO2,Culex tarsalis,66,234,240,15823,151
California,06,Placer,061,2022,8,BGS,Culex pipiens,112,139,225,265,56
California,06,Placer,061,2022,8,BGS,Culex stigmatosoma,112,139,225,16,8
California,06,Placer,061,2022,8,BGS,Culex tarsalis,112,139,225,230,34
California,06,Placer,061,2022,8,CO2,Culex pipiens,77,269,269,1000,99
California,06,Placer,061,2022,8,CO2,Culex stigmatosoma,77,269,269,138,33
California,06,Placer,061,2022,8,CO2,Culex tarsalis,77,269,269,9593,170
California,06,Placer,061,2022,9,BGS,Culex pipiens,101,132,207,341,97
California,06,Placer,061,2022,9,BGS,Culex stigmatosoma,101,132,207,1,1
California,06,Placer,061,2022,9,BGS,Culex tarsalis,101,132,207,62,36
California,06,Placer,061,2022,9,CO2,Culex pipiens,57,181,181,1350,73
California,06,Placer,061,2022,9,CO2,Culex stigmatosoma,57,181,181,145,36
California,06,Placer,061,2022,9,CO2,Culex tarsalis,57,181,181,2972,99
California,06,Placer,061,2022,10,BGS,Culex pipiens,121,147,159,975,123
California,06,Placer,061,2022,10,BGS,Culex stigmatosoma,121,147,159,82,40
California,06,Placer,061,2022,10,BGS,Culex tarsalis,121,147,159,112,34
California,06,Placer,061,2022,10,CO2,Culex pipiens,49,115,115,370,51
California,06,Placer,061,2022,10,CO2,Culex stigmatosoma,49,115,115,83,27
California,06,Placer,061,2022,10,CO2,Culex tarsalis,49,115,115,848,57
California,06,Placer,061,2022,11,BGS,Culex pipiens,50,72,72,65,23
California,06,Placer,061,2022,11,BGS,Culex stigmatosoma,50,72,72,4,4
California,06,Placer,061,2022,11,BGS,Culex tarsalis,50,72,72,1,1
California,06,Placer,061,2022,11,CO2,Culex pipiens,11,54,54,13,4
California,06,Placer,061,2022,12,BGS,Culex pipiens,14,21,21,1,1
California,06,Placer,061,2022,12,BGS,Culex stigmatosoma,14,21,21,2,2
California,06,Placer,061,2022,12,CO2,Culex pipiens,11,22,22,1,1
California,06,Placer,061,2023,1,BGS,Culex pipiens,14,14,14,2,1
California,06,Placer,061,2023,3,CO2,Culex pipiens,12,54,54,2,1
California,06,Placer,061,2023,4,BGS,Culex pipiens,3,5,26,20,1
California,06,Placer,061,2023,4,BGS,Culex tarsalis,3,5,26,14,5
California,06,Placer,061,2023,4,CO2,Culex pipiens,42,165,165,3,2
California,06,Placer,061,2023,4,CO2,Culex stigmatosoma,42,165,165,2,2
California,06,Placer,061,2023,4,CO2,Culex tarsalis,42,165,165,11,8
California,06,Placer,061,2023,5,BGS,Culex pipiens,19,25,25,38,15
California,06,Placer,061,2023,5,BGS,Culex stigmatosoma,19,25,25,3,2
California,06,Placer,061,2023,5,BGS,Culex tarsalis,19,25,25,1,1
California,06,Placer,061,2023,5,CO2,Culex pipiens,53,96,96,9,3
California,06,Placer,061,2023,5,CO2,Culex tarsalis,53,96,96,4,4
California,06,Riverside,065,2003,1,GRAV,Culex quinquefasciatus,4,4,4,29,8
California,06,Riverside,065,2003,1,NJLT,Culex pipiens,1,12,84,4,2
California,06,Riverside,065,2003,1,NJLT,Culex stigmatosoma,1,12,84,1,1
California,06,Riverside,065,2003,1,NJLT,Culex tarsalis,1,12,84,23,5
California,06,Riverside,065,2003,2,CO2,Culex quinquefasciatus,41,41,41,625,17
California,06,Riverside,065,2003,2,CO2,Culex tarsalis,41,41,41,7540,42
California,06,Riverside,065,2003,2,GRAV,Culex quinquefasciatus,5,14,14,72,12
California,06,Riverside,065,2003,2,NJLT,Culex pipiens,1,39,273,27,14
California,06,Riverside,065,2003,2,NJLT,Culex stigmatosoma,1,39,273,7,5
California,06,Riverside,065,2003,2,NJLT,Culex tarsalis,1,39,273,44,19
California,06,Riverside,065,2003,3,CO2,Culex quinquefasciatus,42,83,83,1332,46
California,06,Riverside,065,2003,3,CO2,Culex tarsalis,42,83,83,23644,87
California,06,Riverside,065,2003,3,GRAV,Culex quinquefasciatus,5,20,20,302,30
California,06,Riverside,065,2003,3,GRAV,Culex tarsalis,5,20,20,1,1
California,06,Riverside,065,2003,3,NJLT,Culex pipiens,1,42,294,93,23
California,06,Riverside,065,2003,3,NJLT,Culex stigmatosoma,1,42,294,9,6
California,06,Riverside,065,2003,3,NJLT,Culex tarsalis,1,42,294,186,23
California,06,Riverside,065,2003,4,CO2,Culex quinquefasciatus,48,87,91,894,44
California,06,Riverside,065,2003,4,CO2,Culex tarsalis,48,87,91,12449,84
California,06,Riverside,065,2003,4,GRAV,Culex quinquefasciatus,5,25,25,479,35
California,06,Riverside,065,2003,4,GRAV,Culex tarsalis,5,25,25,2,2
California,06,Riverside,065,2003,4,NJLT,Culex pipiens,1,39,273,177,32
California,06,Riverside,065,2003,4,NJLT,Culex stigmatosoma,1,39,273,16,9
California,06,Riverside,065,2003,4,NJLT,Culex tarsalis,1,39,273,85,18
California,06,Riverside,065,2003,5,CO2,Culex quinquefasciatus,49,101,118,18375,67
California,06,Riverside,065,2003,5,CO2,Culex tarsalis,49,101,118,10584,94
California,06,Riverside,065,2003,5,GRAV,Culex quinquefasciatus,6,23,23,994,50
California,06,Riverside,065,2003,5,GRAV,Culex stigmatosoma,6,23,23,2,2
California,06,Riverside,065,2003,5,GRAV,Culex tarsalis,6,23,23,6,6
California,06,Riverside,065,2003,5,NJLT,Culex pipiens,1,50,350,121,29
California,06,Riverside,065,2003,5,NJLT,Culex stigmatosoma,1,50,350,7,7
California,06,Riverside,065,2003,5,NJLT,Culex tarsalis,1,50,350,99,17
California,06,Riverside,065,2003,6,CO2,Culex quinquefasciatus,49,99,111,5667,71
California,06,Riverside,065,2003,6,CO2,Culex tarsalis,49,99,111,12907,93
California,06,Riverside,065,2003,6,GRAV,Culex quinquefasciatus,6,23,23,502,45
California,06,Riverside,065,2003,6,GRAV,Culex tarsalis,6,23,23,5,5
California,06,Riverside,065,2003,6,NJLT,Culex pipiens,1,40,280,112,23
California,06,Riverside,065,2003,6,NJLT,Culex stigmatosoma,1,40,280,2,2
California,06,Riverside,065,2003,6,NJLT,Culex tarsalis,1,40,280,83,18
California,06,Riverside,065,2003,7,CO2,Culex quinquefasciatus,49,141,156,1882,86
California,06,Riverside,065,2003,7,CO2,Culex tarsalis,49,141,156,3805,130
California,06,Riverside,065,2003,7,GRAV,Culex quinquefasciatus,6,24,24,283,50
